Crime_ID,Crime_Type,Location,Date,Time,Status,Victim_Age,Victim_Gender,Suspect_Age,Suspect_Gender,Year,Month
CR09916,Theft,Saket,2021-07-12,10:22,Closed,61,Female,58,Male,2021,7
CR01363,Assault,Punjabi Bagh,2022-10-23,13:03,Resolved,23,Female,39,Female,2022,10
CR08181,Domestic Violence,Rohini,2021-05-29,17:31,Resolved,61,Male,27,Female,2021,5
CR07599,Kidnapping,Chandni Chowk,2023-05-20,12:53,Resolved,71,Male,33,Other,2023,5
CR05260,Domestic Violence,Connaught Place,2020-09-20,11:28,Resolved,58,Other,21,Other,2020,9
CR07807,Assault,Connaught Place,2023-01-10,16:42,Closed,22,Female,22,Female,2023,1
CR08074,Fraud,Rohini,2022-05-18,21:29,Under Investigation,21,Other,18,Other,2022,5
CR00680,Assault,Rohini,2020-01-24,07:29,Reported,39,Other,67,Female,2020,1
CR09933,Theft,Punjabi Bagh,2020-06-19,13:19,Closed,69,Female,60,Male,2020,6
CR08462,Burglary,Punjabi Bagh,2021-09-12,16:32,Unresolved,25,Other,31,Female,2021,9
CR03664,Kidnapping,Hauz Khas,2020-08-09,13:43,Closed,21,Female,71,Male,2020,8
CR09612,Assault,Connaught Place,2020-12-08,08:13,Reported,68,Male,29,Female,2020,12
CR01661,Burglary,Karol Bagh,2022-07-19,15:23,Resolved,66,Other,49,Female,2022,7
CR00508,Robbery,Hauz Khas,2020-02-04,20:56,Reported,28,Male,44,Female,2020,2
CR00166,Domestic Violence,Punjabi Bagh,2023-10-09,08:12,Resolved,24,Female,50,Female,2023,10
CR05497,Murder,Punjabi Bagh,2021-04-05,10:38,Reported,37,Male,39,Female,2021,4
CR08848,Burglary,Saket,2023-07-19,23:38,Unresolved,48,Other,34,Other,2023,7
CR01006,Fraud,Rohini,2023-11-08,11:15,Resolved,42,Other,45,Male,2023,11
CR09387,Theft,Rohini,2021-03-19,01:14,Reported,57,Male,55,Female,2021,3
CR01914,Robbery,Vasant Kunj,2020-01-07,06:02,Reported,40,Female,42,Male,2020,1
CR03494,Robbery,Saket,2023-08-10,09:00,Closed,51,Male,29,Male,2023,8
CR08326,Rape,Rohini,2022-12-25,01:00,Unresolved,61,Male,47,Male,2022,12
CR01969,Domestic Violence,Dwarka,2023-05-01,11:33,Under Investigation,20,Other,70,Female,2023,5
CR07383,Theft,Connaught Place,2022-08-15,22:26,Under Investigation,19,Male,29,Male,2022,8
CR04990,Robbery,Dwarka,2021-07-14,23:55,Under Investigation,39,Other,50,Male,2021,7
CR02536,Domestic Violence,Vasant Kunj,2020-05-24,06:48,Resolved,68,Male,32,Female,2020,5
CR01104,Burglary,Lajpat Nagar,2023-11-23,16:23,Resolved,70,Male,72,Female,2023,11
CR03875,Domestic Violence,Dwarka,2021-06-02,16:04,Resolved,67,Female,61,Male,2021,6
CR09614,Murder,Vasant Kunj,2023-04-29,22:02,Closed,41,Female,41,Female,2023,4
CR01752,Domestic Violence,Dwarka,2023-07-05,08:12,Resolved,29,Female,71,Male,2023,7
CR05310,Burglary,Chandni Chowk,2022-12-15,00:21,Under Investigation,21,Male,32,Other,2022,12
CR05952,Domestic Violence,Punjabi Bagh,2023-12-24,20:19,Under Investigation,19,Male,28,Female,2023,12
CR07978,Burglary,Connaught Place,2022-01-16,11:12,Closed,39,Male,21,Male,2022,1
CR02916,Theft,Rohini,2022-08-05,01:17,Reported,31,Male,43,Female,2022,8
CR08665,Cybercrime,Chandni Chowk,2021-03-18,06:38,Unresolved,63,Female,68,Male,2021,3
CR05754,Burglary,Connaught Place,2021-10-12,17:01,Resolved,19,Female,63,Other,2021,10
CR00152,Murder,Chandni Chowk,2022-04-07,05:49,Closed,20,Female,42,Male,2022,4
CR05230,Robbery,Connaught Place,2022-06-30,05:53,Under Investigation,29,Other,40,Other,2022,6
CR08499,Cybercrime,Hauz Khas,2020-01-05,08:23,Resolved,39,Female,19,Male,2020,1
CR05679,Burglary,Chandni Chowk,2022-02-16,03:30,Closed,61,Female,28,Male,2022,2
CR03907,Burglary,Dwarka,2020-11-28,23:14,Unresolved,60,Male,42,Other,2020,11
CR09744,Murder,Rohini,2020-08-12,05:02,Unresolved,57,Female,49,Male,2020,8
CR02552,Assault,Connaught Place,2022-11-08,12:56,Closed,66,Other,32,Male,2022,11
CR02773,Kidnapping,Lajpat Nagar,2021-11-10,06:25,Closed,20,Other,43,Other,2021,11
CR06984,Domestic Violence,Karol Bagh,2023-09-01,07:57,Closed,69,Female,23,Male,2023,9
CR03551,Rape,Saket,2020-10-01,00:55,Reported,50,Male,22,Other,2020,10
CR03722,Robbery,Saket,2020-06-10,14:32,Unresolved,71,Female,22,Female,2020,6
CR07614,Kidnapping,Hauz Khas,2023-01-21,12:39,Reported,50,Male,30,Other,2023,1
CR00520,Robbery,Lajpat Nagar,2021-01-03,13:42,Unresolved,56,Male,63,Male,2021,1
CR08651,Cybercrime,Punjabi Bagh,2020-04-28,14:46,Reported,59,Male,36,Male,2020,4
CR09913,Robbery,Connaught Place,2020-01-21,19:04,Closed,44,Female,40,Male,2020,1
CR04538,Burglary,Vasant Kunj,2022-03-19,10:20,Resolved,23,Female,60,Female,2022,3
CR06175,Theft,Saket,2021-09-18,12:16,Reported,55,Other,29,Female,2021,9
CR07767,Theft,Lajpat Nagar,2022-11-20,01:14,Unresolved,37,Other,25,Female,2022,11
CR01822,Domestic Violence,Punjabi Bagh,2022-02-05,17:02,Unresolved,72,Other,43,Male,2022,2
CR04086,Assault,Lajpat Nagar,2020-02-06,19:20,Closed,49,Male,63,Female,2020,2
CR07040,Murder,Karol Bagh,2023-06-21,08:31,Unresolved,22,Other,21,Male,2023,6
CR09326,Burglary,Dwarka,2020-12-18,11:25,Reported,18,Male,69,Female,2020,12
CR01991,Cybercrime,Punjabi Bagh,2022-12-19,00:09,Under Investigation,25,Male,16,Male,2022,12
CR09392,Theft,Chandni Chowk,2020-09-08,16:24,Resolved,37,Female,38,Male,2020,9
CR00309,Theft,Vasant Kunj,2023-10-01,01:19,Under Investigation,28,Male,46,Male,2023,10
CR04308,Theft,Hauz Khas,2021-02-19,22:28,Closed,69,Female,48,Female,2021,2
CR07413,Murder,Lajpat Nagar,2023-07-24,08:50,Reported,71,Other,60,Other,2023,7
CR08280,Assault,Saket,2023-01-22,00:19,Closed,32,Female,54,Female,2023,1
CR03599,Robbery,Chandni Chowk,2022-02-24,14:10,Unresolved,58,Female,54,Male,2022,2
CR03622,Burglary,Dwarka,2020-01-17,06:48,Reported,15,Female,50,Female,2020,1
CR03811,Rape,Chandni Chowk,2022-10-23,18:28,Reported,67,Female,29,Male,2022,10
CR06005,Theft,Lajpat Nagar,2022-06-14,22:50,Under Investigation,19,Other,18,Other,2022,6
CR03450,Rape,Punjabi Bagh,2021-01-09,18:54,Under Investigation,74,Male,58,Other,2021,1
CR04591,Fraud,Hauz Khas,2020-05-05,04:31,Closed,48,Male,41,Female,2020,5
CR00205,Robbery,Dwarka,2021-06-06,11:13,Closed,33,Other,56,Other,2021,6
CR04825,Domestic Violence,Dwarka,2020-05-11,22:26,Under Investigation,65,Other,36,Female,2020,5
CR01135,Kidnapping,Vasant Kunj,2023-06-09,00:46,Resolved,65,Female,16,Male,2023,6
CR06680,Cybercrime,Punjabi Bagh,2023-02-09,04:42,Closed,48,Male,25,Other,2023,2
CR00072,Assault,Rohini,2021-05-29,18:26,Reported,27,Female,65,Other,2021,5
CR02749,Burglary,Rohini,2020-10-29,10:47,Unresolved,31,Male,70,Male,2020,10
CR03613,Theft,Punjabi Bagh,2021-09-06,01:36,Resolved,23,Male,45,Male,2021,9
CR00305,Theft,Karol Bagh,2022-10-08,15:06,Reported,30,Male,15,Female,2022,10
CR01849,Fraud,Dwarka,2021-04-08,01:21,Closed,17,Other,65,Male,2021,4
CR07384,Kidnapping,Punjabi Bagh,2022-11-05,19:53,Unresolved,32,Male,24,Male,2022,11
CR09671,Theft,Hauz Khas,2020-03-10,18:08,Unresolved,24,Other,49,Male,2020,3
CR01988,Burglary,Vasant Kunj,2020-08-09,07:21,Unresolved,28,Other,20,Female,2020,8
CR03240,Kidnapping,Lajpat Nagar,2024-01-01,13:37,Reported,74,Other,17,Female,2024,1
CR02798,Cybercrime,Karol Bagh,2022-08-31,12:05,Reported,71,Male,31,Female,2022,8
CR04515,Domestic Violence,Punjabi Bagh,2021-05-11,15:27,Resolved,41,Male,41,Other,2021,5
CR05630,Theft,Connaught Place,2022-10-08,22:19,Closed,52,Female,24,Male,2022,10
CR08497,Cybercrime,Vasant Kunj,2021-05-23,11:56,Under Investigation,17,Other,59,Other,2021,5
CR03109,Burglary,Karol Bagh,2022-11-12,15:49,Resolved,57,Male,55,Male,2022,11
CR04939,Rape,Vasant Kunj,2023-11-05,07:42,Unresolved,47,Male,60,Female,2023,11
CR04059,Murder,Dwarka,2021-02-02,22:47,Resolved,50,Other,21,Male,2021,2
CR01987,Fraud,Chandni Chowk,2021-04-25,03:23,Under Investigation,34,Male,16,Male,2021,4
CR08191,Assault,Dwarka,2023-11-16,05:39,Under Investigation,50,Female,52,Male,2023,11
CR09468,Cybercrime,Rohini,2021-04-04,15:41,Unresolved,32,Other,66,Female,2021,4
CR07582,Rape,Hauz Khas,2022-06-24,20:57,Unresolved,70,Female,68,Other,2022,6
CR00383,Domestic Violence,Vasant Kunj,2021-09-23,01:23,Resolved,35,Other,64,Female,2021,9
CR05634,Theft,Saket,2022-08-14,03:13,Closed,17,Male,37,Other,2022,8
CR04307,Assault,Connaught Place,2022-04-19,04:47,Reported,56,Other,34,Male,2022,4
CR03388,Murder,Vasant Kunj,2021-09-08,17:58,Resolved,32,Other,66,Female,2021,9
CR03156,Assault,Rohini,2021-05-27,07:51,Resolved,43,Male,54,Female,2021,5
CR06053,Domestic Violence,Saket,2022-06-10,04:39,Reported,56,Other,51,Female,2022,6
CR09886,Robbery,Dwarka,2020-05-13,16:22,Reported,49,Male,38,Male,2020,5
CR06534,Cybercrime,Chandni Chowk,2022-02-28,15:49,Closed,42,Other,29,Female,2022,2
CR02727,Fraud,Karol Bagh,2020-07-16,16:08,Reported,61,Other,70,Other,2020,7
CR07256,Robbery,Karol Bagh,2022-06-22,11:28,Resolved,46,Male,61,Female,2022,6
CR07197,Fraud,Punjabi Bagh,2020-12-07,05:39,Closed,33,Other,74,Male,2020,12
CR09263,Assault,Lajpat Nagar,2020-09-01,09:13,Resolved,47,Male,48,Female,2020,9
CR08851,Theft,Vasant Kunj,2021-11-02,16:19,Unresolved,57,Male,39,Female,2021,11
CR09835,Murder,Dwarka,2022-05-06,06:33,Unresolved,65,Other,21,Female,2022,5
CR06920,Murder,Vasant Kunj,2020-10-29,15:30,Reported,61,Female,44,Male,2020,10
CR03832,Robbery,Chandni Chowk,2022-03-26,09:20,Unresolved,58,Female,39,Male,2022,3
CR09285,Domestic Violence,Connaught Place,2021-05-03,23:19,Under Investigation,72,Female,18,Male,2021,5
CR04776,Cybercrime,Saket,2021-04-09,10:43,Under Investigation,27,Female,22,Male,2021,4
CR04276,Rape,Punjabi Bagh,2023-07-10,03:31,Unresolved,28,Male,44,Other,2023,7
CR00253,Rape,Dwarka,2022-01-08,18:21,Under Investigation,52,Male,58,Female,2022,1
CR07737,Burglary,Dwarka,2020-01-24,00:06,Closed,60,Male,20,Male,2020,1
CR07306,Murder,Dwarka,2023-12-28,11:43,Under Investigation,26,Other,47,Male,2023,12
CR02924,Cybercrime,Connaught Place,2020-06-30,13:24,Unresolved,39,Female,46,Male,2020,6
CR00278,Murder,Lajpat Nagar,2021-07-23,17:43,Under Investigation,68,Other,74,Male,2021,7
CR06771,Rape,Punjabi Bagh,2021-07-04,23:29,Resolved,34,Other,67,Other,2021,7
CR03252,Cybercrime,Punjabi Bagh,2020-02-28,13:36,Resolved,70,Male,23,Other,2020,2
CR04072,Cybercrime,Rohini,2022-12-20,09:52,Resolved,32,Female,50,Female,2022,12
CR02480,Cybercrime,Chandni Chowk,2021-04-06,20:26,Reported,64,Other,33,Male,2021,4
CR00289,Theft,Connaught Place,2020-06-10,02:14,Reported,72,Male,62,Female,2020,6
CR08265,Kidnapping,Hauz Khas,2021-04-10,23:10,Resolved,66,Female,42,Male,2021,4
CR03075,Assault,Lajpat Nagar,2021-02-07,21:28,Unresolved,16,Female,53,Male,2021,2
CR04073,Murder,Chandni Chowk,2020-08-30,13:28,Closed,60,Female,73,Other,2020,8
CR02583,Domestic Violence,Lajpat Nagar,2022-01-13,22:02,Resolved,29,Other,19,Female,2022,1
CR07334,Assault,Hauz Khas,2022-11-07,06:25,Resolved,18,Male,28,Female,2022,11
CR06108,Murder,Saket,2020-05-02,11:54,Closed,58,Other,64,Other,2020,5
CR05089,Assault,Chandni Chowk,2022-07-23,14:04,Closed,65,Male,63,Male,2022,7
CR06332,Rape,Karol Bagh,2020-02-02,14:27,Resolved,23,Other,22,Male,2020,2
CR07659,Murder,Lajpat Nagar,2023-10-14,13:44,Under Investigation,65,Male,44,Male,2023,10
CR08257,Robbery,Hauz Khas,2023-02-26,20:35,Resolved,71,Other,34,Other,2023,2
CR00925,Cybercrime,Rohini,2023-05-10,14:18,Resolved,39,Other,30,Female,2023,5
CR08952,Domestic Violence,Karol Bagh,2021-12-02,22:39,Unresolved,17,Male,73,Female,2021,12
CR06850,Burglary,Lajpat Nagar,2022-01-29,06:44,Under Investigation,34,Female,17,Female,2022,1
CR05461,Kidnapping,Dwarka,2022-12-19,11:01,Reported,35,Male,64,Other,2022,12
CR07957,Theft,Saket,2023-08-09,16:41,Under Investigation,74,Female,51,Other,2023,8
CR04066,Fraud,Dwarka,2022-05-04,18:14,Reported,28,Other,42,Other,2022,5
CR00270,Robbery,Hauz Khas,2022-04-21,05:53,Resolved,20,Female,40,Male,2022,4
CR06009,Fraud,Vasant Kunj,2020-09-04,23:08,Reported,23,Male,40,Female,2020,9
CR04570,Fraud,Lajpat Nagar,2021-10-20,01:12,Under Investigation,16,Male,54,Other,2021,10
CR03576,Rape,Lajpat Nagar,2022-02-21,01:38,Under Investigation,54,Male,45,Other,2022,2
CR03565,Assault,Dwarka,2023-08-06,13:37,Under Investigation,63,Male,17,Other,2023,8
CR02971,Assault,Lajpat Nagar,2020-05-28,17:15,Under Investigation,24,Male,30,Male,2020,5
CR07095,Fraud,Lajpat Nagar,2021-01-08,11:45,Reported,20,Male,60,Female,2021,1
CR09355,Kidnapping,Dwarka,2023-09-05,02:59,Unresolved,73,Male,28,Female,2023,9
CR04207,Robbery,Punjabi Bagh,2020-02-01,08:44,Closed,53,Male,56,Female,2020,2
CR03218,Cybercrime,Vasant Kunj,2021-02-16,13:04,Resolved,54,Female,59,Male,2021,2
CR01391,Burglary,Chandni Chowk,2023-06-16,14:08,Unresolved,21,Male,44,Other,2023,6
CR06696,Theft,Connaught Place,2022-06-18,07:54,Resolved,15,Female,65,Female,2022,6
CR03975,Theft,Chandni Chowk,2023-01-05,21:14,Closed,40,Other,69,Male,2023,1
CR04316,Domestic Violence,Dwarka,2021-05-26,08:55,Reported,38,Female,56,Female,2021,5
CR09428,Robbery,Dwarka,2023-03-02,04:11,Unresolved,49,Male,26,Female,2023,3
CR02675,Burglary,Hauz Khas,2023-04-22,17:25,Closed,40,Female,43,Other,2023,4
CR06897,Fraud,Karol Bagh,2021-02-24,17:26,Unresolved,61,Other,59,Female,2021,2
CR01422,Cybercrime,Vasant Kunj,2022-05-26,18:08,Reported,37,Female,16,Other,2022,5
CR00083,Theft,Dwarka,2020-01-31,19:00,Resolved,58,Female,58,Male,2020,1
CR00873,Theft,Connaught Place,2022-01-06,12:26,Resolved,51,Other,21,Female,2022,1
CR07729,Fraud,Dwarka,2020-05-08,06:24,Unresolved,73,Female,43,Female,2020,5
CR08450,Assault,Vasant Kunj,2020-12-27,16:16,Reported,21,Female,39,Other,2020,12
CR04557,Robbery,Vasant Kunj,2020-02-27,10:08,Reported,15,Female,70,Male,2020,2
CR04500,Kidnapping,Rohini,2022-04-25,23:40,Unresolved,70,Female,50,Female,2022,4
CR04647,Murder,Saket,2023-09-29,13:56,Unresolved,71,Male,63,Female,2023,9
CR07046,Kidnapping,Hauz Khas,2022-12-13,12:08,Reported,69,Female,16,Male,2022,12
CR06470,Theft,Vasant Kunj,2020-01-31,05:03,Unresolved,62,Male,36,Female,2020,1
CR02038,Murder,Vasant Kunj,2023-02-27,11:31,Resolved,34,Other,16,Female,2023,2
CR08347,Rape,Rohini,2021-12-06,07:36,Under Investigation,47,Other,37,Male,2021,12
CR00311,Assault,Rohini,2023-05-02,19:28,Resolved,40,Other,47,Other,2023,5
CR07913,Assault,Connaught Place,2020-06-09,00:30,Resolved,15,Female,21,Male,2020,6
CR02450,Assault,Punjabi Bagh,2022-09-18,06:31,Closed,36,Female,39,Male,2022,9
CR03954,Robbery,Vasant Kunj,2023-04-30,17:16,Unresolved,29,Other,16,Female,2023,4
CR02329,Rape,Chandni Chowk,2020-06-11,07:13,Closed,41,Other,59,Female,2020,6
CR09732,Theft,Lajpat Nagar,2020-07-31,00:30,Unresolved,19,Female,68,Other,2020,7
CR06242,Robbery,Connaught Place,2023-11-28,16:45,Closed,31,Other,51,Male,2023,11
CR08061,Domestic Violence,Connaught Place,2020-11-07,00:41,Reported,17,Other,40,Female,2020,11
CR05042,Fraud,Karol Bagh,2021-09-28,01:48,Unresolved,35,Other,41,Female,2021,9
CR09984,Murder,Saket,2021-06-06,10:58,Reported,55,Male,27,Male,2021,6
CR04746,Murder,Connaught Place,2023-09-19,06:40,Reported,37,Female,71,Female,2023,9
CR09987,Domestic Violence,Karol Bagh,2022-11-02,13:12,Under Investigation,42,Female,74,Male,2022,11
CR08771,Cybercrime,Chandni Chowk,2023-03-20,14:40,Unresolved,58,Female,64,Female,2023,3
CR09976,Assault,Punjabi Bagh,2020-09-18,23:26,Closed,29,Other,69,Other,2020,9
CR07766,Theft,Rohini,2020-03-19,20:17,Under Investigation,46,Female,49,Male,2020,3
CR07282,Fraud,Rohini,2021-03-28,21:31,Under Investigation,38,Other,48,Male,2021,3
CR02401,Domestic Violence,Dwarka,2022-03-13,01:57,Reported,53,Other,53,Other,2022,3
CR05520,Robbery,Connaught Place,2020-08-25,13:59,Unresolved,55,Other,48,Male,2020,8
CR01216,Theft,Hauz Khas,2020-10-31,20:34,Closed,47,Male,22,Male,2020,10
CR09275,Cybercrime,Connaught Place,2021-05-14,05:52,Reported,24,Female,68,Male,2021,5
CR06020,Domestic Violence,Chandni Chowk,2021-12-11,01:30,Under Investigation,49,Other,33,Female,2021,12
CR07865,Kidnapping,Punjabi Bagh,2023-06-25,03:52,Unresolved,15,Other,57,Other,2023,6
CR01064,Assault,Karol Bagh,2023-10-15,14:10,Unresolved,26,Female,55,Female,2023,10
CR03786,Rape,Saket,2023-11-01,12:12,Under Investigation,63,Male,30,Female,2023,11
CR04410,Kidnapping,Rohini,2020-03-19,09:32,Closed,22,Female,45,Other,2020,3
CR07859,Cybercrime,Lajpat Nagar,2021-07-01,21:59,Reported,15,Other,31,Other,2021,7
CR07748,Fraud,Punjabi Bagh,2022-11-25,16:06,Resolved,49,Female,59,Female,2022,11
CR05523,Assault,Karol Bagh,2023-02-06,20:01,Reported,57,Male,53,Male,2023,2
CR05996,Murder,Karol Bagh,2021-06-15,05:47,Closed,55,Male,45,Female,2021,6
CR09425,Theft,Connaught Place,2021-08-06,14:03,Closed,33,Female,33,Other,2021,8
CR05888,Cybercrime,Chandni Chowk,2022-09-04,18:06,Closed,27,Female,15,Male,2022,9
CR02161,Burglary,Lajpat Nagar,2020-07-28,21:15,Reported,44,Female,25,Female,2020,7
CR03008,Kidnapping,Saket,2021-03-25,13:07,Under Investigation,26,Other,65,Other,2021,3
CR09312,Robbery,Punjabi Bagh,2022-03-04,06:21,Closed,67,Male,67,Other,2022,3
CR01105,Assault,Dwarka,2022-11-07,11:16,Unresolved,20,Other,33,Female,2022,11
CR07628,Assault,Hauz Khas,2022-07-21,18:30,Resolved,39,Other,69,Male,2022,7
CR00692,Fraud,Vasant Kunj,2020-07-20,15:07,Under Investigation,28,Female,28,Male,2020,7
CR02003,Cybercrime,Saket,2023-11-22,14:04,Under Investigation,22,Female,35,Female,2023,11
CR04956,Kidnapping,Rohini,2020-05-13,15:15,Reported,23,Other,43,Other,2020,5
CR03198,Rape,Rohini,2022-05-17,20:18,Closed,36,Other,58,Other,2022,5
CR09033,Cybercrime,Chandni Chowk,2023-09-08,08:31,Under Investigation,45,Female,27,Male,2023,9
CR04369,Assault,Saket,2022-01-10,04:46,Resolved,22,Other,52,Female,2022,1
CR02765,Fraud,Dwarka,2020-09-13,09:54,Reported,33,Male,24,Male,2020,9
CR03929,Theft,Hauz Khas,2022-03-14,02:36,Unresolved,64,Male,26,Female,2022,3
CR09731,Domestic Violence,Karol Bagh,2021-05-02,09:37,Resolved,29,Male,32,Female,2021,5
CR09319,Assault,Saket,2022-04-20,12:19,Unresolved,73,Male,69,Female,2022,4
CR04364,Murder,Rohini,2022-05-30,08:53,Under Investigation,29,Male,29,Female,2022,5
CR07328,Murder,Hauz Khas,2021-10-16,15:38,Reported,64,Other,47,Female,2021,10
CR00628,Murder,Lajpat Nagar,2021-11-24,09:29,Reported,44,Other,17,Male,2021,11
CR02451,Assault,Vasant Kunj,2023-06-08,19:16,Unresolved,34,Male,59,Female,2023,6
CR07692,Robbery,Chandni Chowk,2020-07-16,23:38,Reported,69,Female,34,Female,2020,7
CR07542,Cybercrime,Vasant Kunj,2021-12-28,20:24,Resolved,54,Other,41,Male,2021,12
CR03824,Theft,Lajpat Nagar,2023-03-10,07:48,Under Investigation,56,Female,38,Male,2023,3
CR09577,Assault,Vasant Kunj,2021-07-13,01:00,Resolved,33,Other,60,Male,2021,7
CR02652,Cybercrime,Karol Bagh,2021-06-21,05:32,Under Investigation,22,Male,48,Male,2021,6
CR09713,Murder,Connaught Place,2023-04-17,22:07,Reported,36,Female,37,Other,2023,4
CR03743,Cybercrime,Lajpat Nagar,2022-03-13,02:42,Closed,45,Female,56,Other,2022,3
CR02176,Kidnapping,Rohini,2022-05-31,08:01,Unresolved,31,Male,42,Other,2022,5
CR07373,Domestic Violence,Rohini,2022-05-31,23:34,Resolved,34,Female,19,Male,2022,5
CR06689,Kidnapping,Saket,2022-09-03,15:28,Reported,66,Female,21,Female,2022,9
CR09878,Rape,Lajpat Nagar,2023-01-04,07:05,Resolved,55,Female,48,Female,2023,1
CR03318,Fraud,Karol Bagh,2022-07-25,06:25,Closed,43,Female,47,Other,2022,7
CR07267,Domestic Violence,Dwarka,2022-05-16,17:42,Reported,71,Male,15,Male,2022,5
CR02787,Burglary,Saket,2022-12-09,17:14,Under Investigation,40,Female,20,Other,2022,12
CR04105,Rape,Vasant Kunj,2020-08-19,23:42,Reported,54,Male,17,Female,2020,8
CR07283,Murder,Connaught Place,2023-07-31,10:56,Closed,32,Female,32,Male,2023,7
CR01676,Cybercrime,Lajpat Nagar,2020-01-19,21:08,Under Investigation,31,Female,42,Male,2020,1
CR03947,Assault,Punjabi Bagh,2021-03-13,12:25,Reported,56,Other,39,Female,2021,3
CR04444,Rape,Punjabi Bagh,2020-12-31,10:37,Reported,44,Female,58,Other,2020,12
CR02936,Burglary,Saket,2021-03-29,00:08,Closed,70,Female,49,Male,2021,3
CR07634,Murder,Karol Bagh,2022-01-06,01:30,Closed,40,Other,16,Male,2022,1
CR02837,Burglary,Lajpat Nagar,2022-03-22,15:41,Closed,26,Female,56,Female,2022,3
CR05722,Robbery,Punjabi Bagh,2023-11-29,10:40,Reported,49,Male,31,Other,2023,11
CR09523,Cybercrime,Hauz Khas,2021-06-13,12:28,Resolved,29,Other,52,Female,2021,6
CR02503,Fraud,Karol Bagh,2020-06-23,22:19,Closed,50,Female,26,Other,2020,6
CR09036,Rape,Dwarka,2020-04-02,22:03,Under Investigation,19,Male,56,Female,2020,4
CR02369,Rape,Lajpat Nagar,2021-12-16,00:59,Reported,64,Male,21,Female,2021,12
CR04967,Burglary,Connaught Place,2022-04-18,22:39,Closed,60,Other,57,Male,2022,4
CR05883,Cybercrime,Punjabi Bagh,2020-05-05,08:02,Under Investigation,62,Other,42,Female,2020,5
CR02217,Fraud,Lajpat Nagar,2021-11-11,06:56,Under Investigation,42,Female,47,Other,2021,11
CR05847,Assault,Rohini,2023-08-31,23:41,Resolved,21,Female,27,Male,2023,8
CR02218,Assault,Karol Bagh,2022-08-12,08:37,Unresolved,59,Other,42,Female,2022,8
CR03326,Kidnapping,Hauz Khas,2023-10-06,20:04,Under Investigation,39,Male,73,Other,2023,10
CR07716,Assault,Chandni Chowk,2023-01-05,23:28,Unresolved,28,Other,47,Female,2023,1
CR03583,Theft,Saket,2020-02-14,21:41,Under Investigation,49,Male,43,Female,2020,2
CR04403,Cybercrime,Dwarka,2020-12-12,06:29,Reported,68,Male,48,Female,2020,12
CR03619,Robbery,Rohini,2022-06-07,14:42,Unresolved,44,Other,45,Male,2022,6
CR06217,Domestic Violence,Karol Bagh,2022-03-09,06:00,Resolved,29,Female,36,Female,2022,3
CR02468,Assault,Karol Bagh,2023-02-01,13:29,Under Investigation,59,Male,24,Male,2023,2
CR07369,Burglary,Punjabi Bagh,2020-09-01,13:03,Unresolved,30,Female,49,Male,2020,9
CR03115,Domestic Violence,Punjabi Bagh,2022-06-06,19:18,Closed,57,Male,43,Female,2022,6
CR00085,Rape,Lajpat Nagar,2020-07-09,23:04,Under Investigation,32,Female,43,Female,2020,7
CR09020,Theft,Hauz Khas,2022-04-19,14:31,Reported,71,Other,60,Other,2022,4
CR05973,Theft,Punjabi Bagh,2021-03-25,17:02,Under Investigation,48,Male,18,Other,2021,3
CR02801,Burglary,Karol Bagh,2023-04-14,20:54,Closed,48,Other,58,Male,2023,4
CR03671,Cybercrime,Hauz Khas,2023-04-19,17:49,Closed,65,Other,34,Female,2023,4
CR03667,Robbery,Rohini,2023-10-19,16:52,Closed,30,Other,34,Other,2023,10
CR03181,Burglary,Dwarka,2020-05-26,02:22,Closed,39,Female,36,Other,2020,5
CR07343,Murder,Dwarka,2020-12-16,22:19,Reported,65,Other,62,Male,2020,12
CR05158,Cybercrime,Vasant Kunj,2023-10-16,01:39,Under Investigation,31,Female,16,Other,2023,10
CR06976,Burglary,Rohini,2020-09-04,21:12,Reported,34,Female,55,Other,2020,9
CR05725,Assault,Hauz Khas,2020-12-31,09:56,Under Investigation,59,Other,26,Female,2020,12
CR04590,Domestic Violence,Punjabi Bagh,2020-07-14,04:51,Closed,52,Female,59,Other,2020,7
CR02019,Cybercrime,Punjabi Bagh,2023-09-12,00:29,Unresolved,70,Other,65,Female,2023,9
